;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
6357;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Спальный  ст.132.0113;22004.15;05.12.2016
6358;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Спальный  ст.132.0113;15503.68;22.12.2016
6360;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1523.23;04.02.2016
6361;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1290.26;03.03.2016
6362;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1556.51;31.03.2016
6363;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1223.71;06.05.2016
6364;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1789.47;16.06.2016
6365;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1489.95;19.07.2016
6366;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1456.67;02.08.2016
6367;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;865.22;05.09.2016
6368;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1214.52;03.10.2016
6369;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1389.17;09.11.2016
6370;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1982.98;05.12.2016
6371;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Пристройка спального ст.132.0113;1284.38;22.12.2016
6373;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;10583.04;04.02.2016
6374;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;12080.64;03.03.2016
6375;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;11281.92;31.03.2016
6376;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;10350.08;06.05.2016
6377;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;8719.36;16.06.2016
6378;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;10449.92;19.07.2016
6379;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;16007.68;02.08.2016
6380;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;16906.12;05.09.2016
6381;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;11596.76;03.10.2016
6382;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;16242.45;09.11.2016
6383;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;20434.05;05.12.2016
6384;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Клуб-Столовая  ст.132.0113;14181.58;22.12.2016
6386;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;698.88;04.02.2016
6387;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;732.16;03.03.2016
6388;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;898.56;31.03.2016
6389;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;2229.76;06.05.2016
6390;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;1564.16;16.06.2016
6391;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;1597.44;19.07.2016
6392;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;1431.04;02.08.2016
6393;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;1152.69;05.09.2016
6394;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;768.46;03.10.2016
6395;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;698.6;09.11.2016
6396;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;104.79;05.12.2016
6397;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Теплица  ст.132.0113;34.93;22.12.2016
6399;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;299.52;04.02.2016
6400;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;465.92;03.03.2016
6401;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;565.76;31.03.2016
6402;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;1131.52;06.05.2016
6403;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;632.32;16.06.2016
6404;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;1031.68;19.07.2016
6405;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;765.44;02.08.2016
6406;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;1047.9;05.09.2016
6407;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;209.58;03.10.2016
6408;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;279.44;09.11.2016
6409;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;593.81;05.12.2016
6410;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Гараж  ст.132.0113;104.79;22.12.2016
6412;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;33.28;04.02.2016
6413;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;33.28;03.03.2016
6414;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;33.28;31.03.2016
6415;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;33.28;06.05.2016
6416;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;33.28;16.06.2016
6417;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;33.28;19.07.2016
6418;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;33.28;02.08.2016
6419;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;34.93;05.09.2016
6420;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;69.86;03.10.2016
6421;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;34.93;09.11.2016
6422;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;174.65;05.12.2016
6423;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База МТО  ст.132.0113;34.93;22.12.2016
6425;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;33.28;04.02.2016
6426;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;33.28;03.03.2016
6427;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;33.28;31.03.2016
6428;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;33.28;06.05.2016
6429;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;33.28;16.06.2016
6430;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;33.28;19.07.2016
6431;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;33.28;02.08.2016
6432;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;34.93;05.09.2016
6433;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;69.86;03.10.2016
6434;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;34.93;09.11.2016
6435;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;174.65;05.12.2016
6436;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение База РСО  ст.132.0113;34.93;22.12.2016
6438;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;33.28;04.02.2016
6439;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;33.28;03.03.2016
6440;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;33.28;31.03.2016
6441;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;33.28;06.05.2016
6442;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;33.28;16.06.2016
6443;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;33.28;19.07.2016
6444;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;33.28;02.08.2016
6445;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;34.93;05.09.2016
6446;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;34.93;03.10.2016
6447;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;34.93;09.11.2016
6448;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;34.93;05.12.2016
6449;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение Лыжная станция  ст.132.0113;34.93;22.12.2016
6451;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;7188.47;04.02.2016
6452;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;17571.84;03.03.2016
6453;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;17039.36;31.03.2016
6454;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;19901.43;06.05.2016
6455;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;8053.75;16.06.2016
6456;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;11315.19;19.07.2016
6457;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;14410.23;02.08.2016
6458;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;15404.13;05.09.2016
6459;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;14740.46;03.10.2016
6460;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;11037.88;09.11.2016
6461;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;332.26;09.11.2016
6462;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;13762.42;05.12.2016
6463;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Лечебный ст.132.0113;12609.73;22.12.2016
6465;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;19202.56;04.02.2016
6466;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;17704.96;03.03.2016
6467;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;15941.12;31.03.2016
6468;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;11648;06.05.2016
6469;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;13711.36;16.06.2016
6470;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;12746.24;19.07.2016
6471;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;13112.32;02.08.2016
6472;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;12644.66;05.09.2016
6473;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;11387.18;03.10.2016
6474;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;12679.59;09.11.2016
6475;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;664.53;09.11.2016
6476;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;12609.73;05.12.2016
6477;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Спальный ст.132.0113;12504.94;22.12.2016
6479;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1564.16;04.02.2016
6480;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1331.2;03.03.2016
6481;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1331.2;31.03.2016
6482;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1264.64;06.05.2016
6483;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1664;16.06.2016
6484;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1530.88;19.07.2016
6485;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1497.6;02.08.2016
6486;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;698.6;05.09.2016
6487;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1257.48;03.10.2016
6488;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1432.13;09.11.2016
6489;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;332.26;09.11.2016
6490;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;2025.94;05.12.2016
6491;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Пристройка спального ст.132.0113;1327.34;22.12.2016
6493;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;10949.12;04.02.2016
6494;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;11947.52;03.03.2016
6495;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;9551.36;31.03.2016
6496;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;10782.72;06.05.2016
6497;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;8586.24;16.06.2016
6498;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;10882.56;19.07.2016
6499;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;10416.64;02.08.2016
6500;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;9116.73;05.09.2016
6501;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;8627.71;03.10.2016
6502;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;9326.31;09.11.2016
6503;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;332.26;09.11.2016
6504;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;10723.51;05.12.2016
6505;Оплата водоснабжения, канализации;Другие расходы.Горячее водоснабжение Клуб-Столовая ст.132.0113;7964.04;22.12.2016
6507;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;38115;04.02.2016
6508;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;54369;03.03.2016
6509;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;49360.49;31.03.2016
6510;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;55377;06.05.2016
6511;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;37768.49;16.06.2016
6512;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;44351.99;19.07.2016
6513;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;56585.42;02.08.2016
6514;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;50665.65;05.09.2016
6515;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;51657.15;03.10.2016
6516;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;43692.09;09.11.2016
6517;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;50269.05;05.12.2016
6518;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лечебный  ст.132.0113;37974.45;22.12.2016
6520;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;34364.92;04.02.2016
6521;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;38050.43;03.03.2016
6522;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;33577.43;31.03.2016
6523;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;27718.42;06.05.2016
6524;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;27529.43;16.06.2016
6525;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;-54.18;30.06.2016
6526;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;-292.32;30.06.2016
6527;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;-127.89;30.06.2016
6528;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;31309.43;19.07.2016
6529;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;-8.82;28.07.2016
6530;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;38618.59;02.08.2016
6531;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;37675.35;05.09.2016
6532;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;31924.65;03.10.2016
6533;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;32651.75;09.11.2016
6534;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;32750.9;05.12.2016
6535;Оплата водоснабжения, канализации;Другие расходы.Канализация  Спальный  ст.132.0113;26501.14;22.12.2016
6537;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2922.26;04.02.2016
6538;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2481.25;03.03.2016
6539;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2733.26;31.03.2016
6540;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2355.26;06.05.2016
6541;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;3268.76;16.06.2016
6542;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2859.26;19.07.2016
6543;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2933.85;02.08.2016
6544;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;1479.65;05.09.2016
6545;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2338.95;03.10.2016
6546;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2669.45;09.11.2016
6547;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;3793.15;05.12.2016
6548;Оплата водоснабжения, канализации;Другие расходы.Канализация  Пристройка спального  ст.132.0113;2471.15;22.12.2016
6550;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;20380.5;04.02.2016
6551;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;22743;03.03.2016
6552;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;19719;31.03.2016
6553;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;20002.5;06.05.2016
6554;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;16380;16.06.2016
6555;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;20191.5;19.07.2016
6556;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;26241.7;02.08.2016
6557;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;24622.25;05.09.2016
6558;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;19135.95;03.10.2016
6559;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;24192.6;09.11.2016
6560;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;29480.6;05.12.2016
6561;Оплата водоснабжения, канализации;Другие расходы.Канализация  Клуб-Столовая  ст.132.0113;20953.7;22.12.2016
6563;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;488.25;04.02.2016
6564;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;354.38;03.03.2016
6565;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;354.38;31.03.2016
6566;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;535.5;06.05.2016
6567;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;220.5;16.06.2016
6568;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;346.5;19.07.2016
6569;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;305.71;02.08.2016
6570;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;363.55;05.09.2016
6571;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;90.89;03.10.2016
6572;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;49.58;09.11.2016
6573;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;470.96;05.12.2016
6574;Оплата водоснабжения, канализации;Другие расходы.Канализация  Гараж  ст.132.0113;619.69;22.12.2016
6576;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;63;04.02.2016
6577;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;63;03.03.2016
6578;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;63;31.03.2016
6579;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;63;06.05.2016
6580;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;126;16.06.2016
6581;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;126;19.07.2016
6582;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;132.2;02.08.2016
6583;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;132.2;05.09.2016
6584;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;132.2;03.10.2016
6585;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;16.53;09.11.2016
6586;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;330.5;05.12.2016
6587;Оплата водоснабжения, канализации;Другие расходы.Канализация  База МТО  ст.132.0113;165.25;22.12.2016
6589;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;63;04.02.2016
6590;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;63;03.03.2016
6591;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;63;31.03.2016
6592;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;63;06.05.2016
6593;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;126;16.06.2016
6594;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;126;19.07.2016
6595;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;132.2;02.08.2016
6596;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;132.2;05.09.2016
6597;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;132.2;03.10.2016
6598;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;16.53;09.11.2016
6599;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;330.5;05.12.2016
6600;Оплата водоснабжения, канализации;Другие расходы.Канализация  База РСО  ст.132.0113;165.25;22.12.2016
6602;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;31.5;04.02.2016
6603;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;31.5;03.03.2016
6604;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;31.5;31.03.2016
6605;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;31.5;06.05.2016
6606;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;31.5;16.06.2016
6607;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;31.5;19.07.2016
6608;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;33.05;02.08.2016
6609;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;33.05;05.09.2016
6610;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;33.05;03.10.2016
6611;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;33.05;09.11.2016
6612;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;33.05;05.12.2016
6613;Оплата водоснабжения, канализации;Другие расходы.Канализация  Лыжная станция ст.132.0113;33.05;22.12.2016
