;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
904;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Мордовцева,6 -  ст.134.1100;225.68;16.07.2018
905;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Мордовцева,6 -  ст.134.1100;139.7;17.08.2018
906;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Мордовцева,6 -  ст.134.1100;223.95;03.09.2018
907;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Мордовцева,6 -  ст.134.1100;335.93;02.11.2018
908;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Мордовцева,6 -  ст.134.1100;255;06.12.2018
910;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. г.Артем, ул.Дзержинского, 14   -  ст.134.1100;49674.56;18.01.2018
911;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. г.Артем, ул.Дзержинского, 14   -  ст.134.1100;52268.74;12.02.2018
912;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. г.Артем, ул.Дзержинского, 14   -  ст.134.1100;46962.13;16.03.2018
913;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. г.Артем, ул.Дзержинского, 14   -  ст.134.1100;41975.85;16.04.2018
914;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. г.Артем, ул.Дзержинского, 14   -  ст.134.1100;21538.36;16.05.2018
915;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. г.Артем, ул.Дзержинского, 14   -  ст.134.1100;3696.75;08.06.2018
917;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Светланская,71 -  ст.134.1100;74847.23;09.02.2018
918;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Светланская,71 -  ст.134.1100;66163.3;15.03.2018
919;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Светланская,71 -  ст.134.1100;49622.47;09.04.2018
920;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Светланская,71 -  ст.134.1100;33701.93;15.05.2018
921;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Светланская,71 -  ст.134.1100;1516.1;07.06.2018
