;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
3170;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г. Билибино- ст. 134.1100;44973;04.10.2019
3171;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г. Билибино- ст. 134.1100;39330;01.11.2019
3172;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г. Билибино- ст. 134.1100;38731.5;05.12.2019
3174;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;19207;11.01.2019
3175;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;25874.5;07.02.2019
3176;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;22227.46;07.03.2019
3177;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;21921.22;09.04.2019
3178;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;25161.79;08.05.2019
3179;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;24649.54;05.06.2019
3180;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;25367.81;04.07.2019
3181;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;28026.9;07.08.2019
3182;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;25644.3;06.09.2019
3183;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;25746.9;07.10.2019
3184;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;21357.9;08.11.2019
3185;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п. Эгвекинот, ул. Ленина 9а- ст. 134.1100;25752.6;12.12.2019
3187;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. с. Лаврентия, ул. Дежнева 31- ст. 134.1100;161.47;13.06.2019
3188;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. с. Лаврентия, ул. Дежнева 31- ст. 134.1100;370.5;05.08.2019
3189;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. с. Лаврентия, ул. Дежнева 31- ст. 134.1100;460691.1;05.09.2019
3190;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. с. Лаврентия, ул. Дежнева 31- ст. 134.1100;245.1;06.09.2019
3191;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. с. Лаврентия, ул. Дежнева 31- ст. 134.1100;279.3;02.10.2019
3202;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2949.7;04.02.2019
3203;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;3031.64;01.03.2019
3204;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2294.21;02.04.2019
3205;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2703.88;08.05.2019
3206;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;1147.1;05.06.2019
3209;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;3062.34;04.02.2019
3210;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;3266.5;01.03.2019
3211;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;2449.87;03.04.2019
3212;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;2858.18;08.05.2019
3213;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1020.78;05.06.2019
3216;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;56031.84;11.01.2019
3217;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;59324.58;12.02.2019
3218;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;48484.92;14.03.2019
3219;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;40046.78;11.04.2019
3220;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;21748.09;15.05.2019
3221;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;8286.94;11.06.2019
3222;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;10642.21;15.10.2019
3223;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;26992.97;12.11.2019
3224;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;46700.11;12.12.2019
3227;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1153.66;04.02.2019
3228;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1153.66;01.03.2019
3229;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;878.98;02.04.2019
3230;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1043.78;08.05.2019
3231;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;494.42;05.06.2019
3234;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2695;21.02.2019
3235;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2530.5;26.03.2019
3236;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2359;29.04.2019
3237;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2348.5;23.05.2019
3238;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;1134;21.06.2019
3239;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;158.77;22.08.2019
3240;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;248.97;20.09.2019
3241;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;49.8;24.09.2019
3242;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;31.75;24.09.2019
3243;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;112.58;22.10.2019
3244;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;160.21;20.11.2019
3245;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;99.59;20.12.2019
3255;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. п.Депутатский, мкр. Арктика, 32 -  ст.134.1100;871.58;19.03.2019
3257;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;940.1;07.03.2019
3259;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;332.81;10.01.2019
3260;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;385.23;12.02.2019
3261;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;408.59;05.03.2019
3262;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;1460.19;25.03.2019
3263;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;348.39;02.04.2019
3264;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;411.41;14.05.2019
3265;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;312.33;11.06.2019
3266;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;2102.67;27.06.2019
3267;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;396.17;03.07.2019
3268;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;462.41;06.08.2019
3269;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;348.08;05.09.2019
3270;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;2190.28;24.09.2019
3271;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;426.49;04.10.2019
3272;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;322.69;07.11.2019
3273;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;324.06;04.12.2019
3274;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Ленск, ул.Ленина,70 -  ст.134.1100;2190.28;13.12.2019
3276;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1339.69;14.01.2019
3277;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;805.06;08.02.2019
3278;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;371.56;07.03.2019
3279;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;928.91;18.03.2019
3280;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;805.06;08.04.2019
3281;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;805.06;08.05.2019
3282;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1052.76;06.06.2019
3283;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1362.4;09.07.2019
3284;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1222.99;06.08.2019
3285;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1222.99;09.09.2019
3286;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1284.14;10.10.2019
3287;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;1161.84;08.11.2019
3288;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;-1987.36;11.12.2019
3289;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;4820.62;12.12.2019
3291;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100;3335.82;09.04.2019
3292;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100;1182.53;09.04.2019
3293;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100;1308.17;08.05.2019
3294;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100;1182.53;24.05.2019
3295;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. РКЦ Устть-Нера, ул.Ленина,14 -  ст.134.1100;3713.6;17.06.2019
3297;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;18538.18;04.02.2019
3298;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;43714.48;01.03.2019
3299;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;16919.12;02.04.2019
3300;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;15381.04;08.05.2019
3301;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;8168.79;05.06.2019
3302;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;11161.31;09.07.2019
3303;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;12323.75;02.08.2019
3304;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;17082.1;04.09.2019
3305;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;14305.21;02.10.2019
3306;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;15988.18;01.11.2019
3307;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;-296.67;06.11.2019
3308;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;-126.17;06.11.2019
3309;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;-180.73;03.12.2019
3310;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;13968.62;09.12.2019
3311;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;-88.89;26.12.2019
3312;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд. ул.Кирова, 17 -  ст.134.1100;11605.42;30.12.2019
3314;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;1108.52;10.01.2019
3315;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;2107.96;06.02.2019
3316;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;733.33;05.03.2019
3317;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;497.51;02.04.2019
3318;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;1975.67;13.05.2019
3319;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;2444.43;07.06.2019
3320;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;1308.49;08.07.2019
3321;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;1951.62;02.08.2019
3322;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;451.5;03.09.2019
3323;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;1689.46;04.10.2019
3324;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;1471;08.11.2019
3325;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;1937.06;05.12.2019
3326;Расходы на коммунальные услуги;Оплата водоотведения по тарифам зд.Покровск -  ст.134.1100;669.96;26.12.2019
3329;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. п.Депутатский, мкр. Арктика, 32;893.12;19.03.2019
3331;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;27.12;14.02.2019
3332;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;45.2;12.03.2019
3333;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;27.12;05.04.2019
3334;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;18.08;17.05.2019
3335;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;45.2;11.06.2019
3336;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;45.2;05.07.2019
3337;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;47.82;02.08.2019
3338;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;143.46;05.09.2019
3339;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;95.64;04.10.2019
3340;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;47.82;08.11.2019
3341;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;47.82;05.12.2019
3342;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам здание Покровск - ст.134.1100;95.64;26.12.2019
3345;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п.Депутатский, мкр. Арктика, 32;625904.63;14.02.2019
3346;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п.Депутатский, мкр. Арктика, 32;458708.17;19.03.2019
3348;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Ленина, 22 -  ст.134.1100;2852.43;15.10.2019
3349;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Ленина, 22 -  ст.134.1100;13382.47;12.11.2019
3350;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Ленина, 22 -  ст.134.1100;22064.86;12.12.2019
3352;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;89144.93;14.02.2019
3353;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;77911.87;12.03.2019
3354;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;52189.24;05.04.2019
3355;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;39029.11;13.05.2019
3356;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;30040.22;11.06.2019
3357;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;17786.74;04.10.2019
3358;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;36611.48;08.11.2019
3359;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;64105.3;05.12.2019
3360;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание г. Покровск -  ст.134.1100;87258.06;26.12.2019
3362;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;32208.17;15.01.2019
3364;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;133907.69;10.01.2019
3365;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;147394.51;12.02.2019
3366;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;128465.12;05.03.2019
3367;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;86553.89;02.04.2019
3368;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;78907.15;14.05.2019
3369;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;40245.03;11.06.2019
3370;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;50984.92;15.10.2019
3371;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;108653.02;07.11.2019
3372;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;216414.55;04.12.2019
3374;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;169306.27;11.01.2019
3375;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;178731.5;08.02.2019
3376;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;146064.28;07.03.2019
3377;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;114770.14;08.04.2019
3378;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;92775.2;08.05.2019
3379;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;70406.02;07.06.2019
3380;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;18510.65;09.07.2019
3381;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;41770.88;09.10.2019
3382;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;84477.57;08.11.2019
3383;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;151169.04;06.12.2019
3385;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;165276.54;14.02.2019
3386;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;127637.49;12.04.2019
3387;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;264428.56;16.04.2019
3388;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;18584.91;17.04.2019
3389;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;74569.44;08.05.2019
3390;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;68072.78;13.06.2019
3392;Расходы на коммунальные услуги;Другие расходы прошлых лет, выявленные в текущем году. Расходы на коммунальные услуги ст.134.1100;70584.89;17.04.2019
3395;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. п.Депутатский, мкр. Арктика, 32;750.44;19.03.2019
3397;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;882.99;10.01.2019
3398;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;1680.8;06.02.2019
3399;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;575.62;05.03.2019
3400;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;391.42;02.04.2019
3401;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;1577.19;13.05.2019
3402;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;1945.58;07.06.2019
3403;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;1036.11;08.07.2019
3404;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;1518.81;02.08.2019
3405;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;319.75;03.09.2019
3406;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;1301.84;04.10.2019
3407;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;1141.96;08.11.2019
3408;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;1507.39;05.12.2019
3409;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. Покровск -  ст.134.1100;502.46;26.12.2019
3411;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;263.86;10.01.2019
3412;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;305.43;12.02.2019
3413;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;323.95;05.03.2019
3414;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;276.22;02.04.2019
3415;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;326.18;14.05.2019
3416;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;247.63;11.06.2019
3417;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;314.09;03.07.2019
3418;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;363.8;06.08.2019
3419;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;273.86;05.09.2019
