;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
5162;Оплата потребления тепловой энергии;г.Петропавловск-Камчатский, пр.К.Маркса 29/2.Оплата потребления тепловой энергии (столовая) ст.132.0112;32116;15.12.2017
5163;Оплата потребления тепловой энергии;г.Петропавловск-Камчатский, пр.К.Маркса 29/2.Оплата потребления тепловой энергии (столовая) ст.132.0112;29822;28.12.2017
5167;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;11.01.2017
5168;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;05.05.2017
5169;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;05.05.2017
5170;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;05.05.2017
5171;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;05.05.2017
5172;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;14666;19.05.2017
5173;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;08.06.2017
5174;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;12.07.2017
5175;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;11.08.2017
5176;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;12.09.2017
5177;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;13.10.2017
5178;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;16.11.2017
5179;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;14.12.2017
5180;Оплата водоснабжения, канализации;Оплата водоотведения. ст.132.0113;7550.06;28.12.2017
5182;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;11.01.2017
5183;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;05.05.2017
5184;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;05.05.2017
5185;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;05.05.2017
5186;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;05.05.2017
5187;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;08.06.2017
5188;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;12.07.2017
5189;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;11.08.2017
5190;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;12.09.2017
5191;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;13.10.2017
5192;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;16.11.2017
5193;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;14.12.2017
5194;Оплата водоснабжения, канализации;Оплата водоснабжения. ст.132.0113;10445.15;28.12.2017
5205;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;951.95;30.01.2017
5206;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;1464.55;28.02.2017
5207;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;1427.93;31.03.2017
5208;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;988.57;28.04.2017
5209;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;36.61;30.05.2017
5210;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;384.91;29.06.2017
5211;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;-338.35;01.09.2017
5212;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;-1392.47;17.10.2017
5213;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;-136.84;17.10.2017
5217;Оплата потребления тепловой энергии;Оплата за потребление тепловой энергии, ул Пушкина 4  ст.132.0112-  Здравпункт Отд Магадан;7037.5;13.02.2017
5218;Оплата потребления тепловой энергии;Оплата за потребление тепловой энергии, ул Пушкина 4  ст.132.0112-  Здравпункт Отд Магадан;6694.08;10.03.2017
5219;Оплата потребления тепловой энергии;Оплата за потребление тепловой энергии, ул Пушкина 4  ст.132.0112-  Здравпункт Отд Магадан;5710.22;11.04.2017
5220;Оплата потребления тепловой энергии;Оплата за потребление тепловой энергии, ул Пушкина 4  ст.132.0112-  Здравпункт Отд Магадан;4269.7;11.05.2017
5221;Оплата потребления тепловой энергии;Оплата за потребление тепловой энергии, ул Пушкина 4  ст.132.0112-  Здравпункт Отд Магадан;3359.66;07.06.2017
5225;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;67.39;30.01.2017
5226;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;60.69;01.03.2017
5227;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;43.77;29.03.2017
5228;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;44.66;26.04.2017
5229;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;40.32;30.05.2017
5230;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;15.84;27.06.2017
5231;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;-8.63;01.09.2017
5232;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;-7.77;01.09.2017
5233;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;-5.59;01.09.2017
5234;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;-5.72;01.09.2017
5235;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;-5.17;01.09.2017
5236;Оплата водоснабжения, канализации;Оплата водоотведения Здравпункт ул. Пушкина, д.4 ст.132.0113;-5.67;01.09.2017
5238;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;30.47;30.01.2017
5239;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;26.15;01.03.2017
5240;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;19.03;29.03.2017
5241;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;19.25;26.04.2017
5242;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;16.99;30.05.2017
5243;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;5.11;27.06.2017
5244;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;-0.85;01.09.2017
5245;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;-0.73;01.09.2017
5246;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;-0.54;01.09.2017
5247;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;-0.55;01.09.2017
5248;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;-0.48;01.09.2017
5249;Оплата водоснабжения, канализации;Оплата водоснабжения Здравпункт ул. Пушкина, д.4 ст.132.0113;-0.56;01.09.2017
5251;Оплата водоснабжения, канализации;Оплата за горячее водоснабжение, ул Пушкина 4 ст.132.0113-  Здравпункт Отд Магадан;54.63;13.02.2017
5252;Оплата водоснабжения, канализации;Оплата за горячее водоснабжение, ул Пушкина 4 ст.132.0113-  Здравпункт Отд Магадан;90.42;10.03.2017
5253;Оплата водоснабжения, канализации;Оплата за горячее водоснабжение, ул Пушкина 4 ст.132.0113-  Здравпункт Отд Магадан;67.4;11.04.2017
5254;Оплата водоснабжения, канализации;Оплата за горячее водоснабжение, ул Пушкина 4 ст.132.0113-  Здравпункт Отд Магадан;70.58;11.05.2017
5255;Оплата водоснабжения, канализации;Оплата за горячее водоснабжение, ул Пушкина 4 ст.132.0113-  Здравпункт Отд Магадан;69.75;07.06.2017
5266;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.Кирова,17 ст.132.0111;8665.12;01.02.2017
5267;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.Кирова,17 ст.132.0111;7227.35;01.03.2017
5268;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.Кирова,17 ст.132.0111;7088.25;30.03.2017
5269;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.Кирова,17 ст.132.0111;7176.32;03.05.2017
5270;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.Кирова,17 ст.132.0111;6271.98;02.06.2017
5271;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.Кирова,17 ст.132.0111;-21141.45;07.09.2017
5275;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;137.82;01.02.2017
5276;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;225.94;02.03.2017
5277;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;131.05;04.04.2017
5278;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;150.63;04.05.2017
5279;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;170.96;02.06.2017
5280;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;-59.7;14.09.2017
5282;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;87.74;01.02.2017
5283;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;143.83;02.03.2017
5284;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;83.42;31.03.2017
5285;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;95.89;04.05.2017
5286;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;108.83;01.06.2017
5287;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;-76.88;14.09.2017
5291;Оплата потребления газа;Другие расходы.Оплата потребления газа ст.132.0114;1459.27;17.01.2017
5292;Оплата потребления газа;Другие расходы.Оплата потребления газа ст.132.0114;1427.23;13.02.2017
5293;Оплата потребления газа;Другие расходы.Оплата потребления газа ст.132.0114;1181.85;13.03.2017
5294;Оплата потребления газа;Другие расходы.Оплата потребления газа ст.132.0114;747.11;11.04.2017
5295;Оплата потребления газа;Другие расходы.Оплата потребления газа ст.132.0114;424.19;12.05.2017
5296;Оплата потребления газа;Другие расходы.Оплата потребления газа ст.132.0114;300.06;13.06.2017
5306;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2820.57;01.02.2017
5307;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2349.93;01.03.2017
5308;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2411.6;30.03.2017
5309;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2401.86;03.05.2017
5310;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2142.2;02.06.2017
5311;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2878.99;03.07.2017
5312;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;-69.03;07.07.2017
5313;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2135.03;07.09.2017
5314;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;1831.47;08.09.2017
5315;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2637.59;29.09.2017
5316;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2000.12;31.10.2017
5317;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2856.83;01.12.2017
5318;Оплата потребления электроэнергии;Оплата потребления электроэнергии г.Якутск, ул.50 лет Сов.Армии, 31/7 ст.132.0111;2131.66;22.12.2017
5322;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;48599.82;11.01.2017
5323;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;45951.89;10.02.2017
5324;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;39422.01;13.03.2017
5325;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;26307.06;11.04.2017
5326;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;17110.13;12.05.2017
5327;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;9425.6;13.06.2017
5328;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;34229.84;14.11.2017
5329;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;45148.53;12.12.2017
5333;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;2814.76;01.02.2017
5334;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;1740.69;02.03.2017
5335;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;1611.75;04.04.2017
5336;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;2434.38;04.05.2017
5337;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;2434.39;02.06.2017
5338;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;3082.89;03.07.2017
5339;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;2865.28;01.08.2017
5340;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;2648.63;11.09.2017
5341;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;-1545.69;14.09.2017
5342;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;2427.91;04.10.2017
5343;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;2575.05;01.11.2017
5344;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;2207.19;04.12.2017
5345;Оплата водоснабжения, канализации;Оплата водоотведения  ст.132.0113;1912.9;27.12.2017
5347;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;1016.97;01.02.2017
5348;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;574.56;02.03.2017
5349;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;492.48;31.03.2017
5350;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;871.69;04.05.2017
5351;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;823.26;01.06.2017
5352;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;1073.15;03.07.2017
5353;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;1261.13;01.08.2017
5354;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;1046.99;14.09.2017
5355;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;-863.99;14.09.2017
5356;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;828.87;04.10.2017
5357;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;872.49;02.11.2017
5358;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;741.62;04.12.2017
5359;Оплата водоснабжения, канализации;Оплата водоснабжения  ст.132.0113;610.74;27.12.2017
5361;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2152.32;11.01.2017
5362;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2869.76;01.02.2017
5363;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2331.68;02.03.2017
5364;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2331.68;31.03.2017
5365;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2511.04;04.05.2017
5366;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2690.4;01.06.2017
5367;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2791.15;30.06.2017
5368;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2125.22;22.08.2017
5369;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;-135.03;11.09.2017
5370;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2318.42;11.09.2017
5371;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;-548.3;11.09.2017
5372;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2704.82;04.10.2017
5373;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2898.02;14.11.2017
5374;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2511.62;04.12.2017
5375;Оплата водоснабжения, канализации;Оплата горячего водоснабжения  ст.132.0113;2318.42;27.12.2017
5386;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;11820.04;10.02.2017
5387;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;13181.59;13.03.2017
5388;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;4562.56;12.04.2017
5389;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;4121.69;11.05.2017
5390;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;5796.13;16.06.2017
5391;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;-13439.19;18.09.2017
5395;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;13548.66;10.02.2017
5396;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;11877.33;13.03.2017
5397;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;9416.87;12.04.2017
5398;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;7882.27;11.05.2017
5399;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;5296.6;16.06.2017
5400;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;-372.76;31.10.2017
5401;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;-326.77;31.10.2017
5402;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;-259.1;31.10.2017
5403;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;-216.88;31.10.2017
5404;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ст.132.0112;-145.76;31.10.2017
5408;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;101.98;10.02.2017
5409;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;68.88;13.03.2017
5410;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;25.75;12.04.2017
5411;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;24.16;11.05.2017
5412;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;27.95;16.06.2017
5413;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;75.27;30.06.2017
5414;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;-2.75;09.11.2017
5415;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;-46.9;09.11.2017
5416;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;-1.09;09.11.2017
5417;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;-1.03;09.11.2017
5418;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;-0.92;09.11.2017
5419;Оплата водоснабжения, канализации;Оплата водоотведения ст.132.0113;-3.2;09.11.2017
5421;Оплата водоснабжения, канализации;Оплата водоснабжения ст.132.0113;30.27;30.06.2017
5422;Оплата водоснабжения, канализации;Оплата водоснабжения ст.132.0113;-2.97;09.11.2017
5433;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. Воронежская, 154. ст.132.0111;6741.78;19.01.2017
5434;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. Воронежская, 154. ст.132.0111;6669.59;20.02.2017
5435;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. Воронежская, 154. ст.132.0111;6347.76;17.03.2017
5436;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. Воронежская, 154. ст.132.0111;6434.08;20.04.2017
5437;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. Воронежская, 154. ст.132.0111;5300.74;19.05.2017
5438;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. Воронежская, 154. ст.132.0111;4754.51;20.06.2017
5440;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. М.Амурского, 21. ст.132.0111;18700.74;19.01.2017
5441;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. М.Амурского, 21. ст.132.0111;2546.65;20.02.2017
5442;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. М.Амурского, 21. ст.132.0111;3293.99;17.03.2017
5443;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. М.Амурского, 21. ст.132.0111;2848.75;20.04.2017
5444;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. М.Амурского, 21. ст.132.0111;2740.91;19.05.2017
5445;Оплата потребления электроэнергии;Оплата потребления электроэнергии Здание ул. М.Амурского, 21. ст.132.0111;2391.66;20.06.2017
5449;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Воронежская,154  ст.132.0112;10698.11;11.01.2017
5450;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Воронежская,154  ст.132.0112;10977.03;08.02.2017
5451;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Воронежская,154  ст.132.0112;8943.12;13.03.2017
5452;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Воронежская,154  ст.132.0112;7025.27;10.04.2017
5453;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Воронежская,154  ст.132.0112;4671.72;12.05.2017
5454;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Воронежская,154  ст.132.0112;989.59;07.06.2017
5456;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Муравьева-Амурского,21  ст.132.0112;2608.81;11.01.2017
5457;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Муравьева-Амурского,21  ст.132.0112;2525.19;08.02.2017
5458;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Муравьева-Амурского,21  ст.132.0112;1759.73;13.03.2017
5459;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Муравьева-Амурского,21  ст.132.0112;1801.02;10.04.2017
5460;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Муравьева-Амурского,21  ст.132.0112;738.21;12.05.2017
5461;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ул.Муравьева-Амурского,21  ст.132.0112;55.09;07.06.2017
5465;Оплата водоснабжения, канализации;Оплата водоотведения. Здание Воронежская, 154. ст.132.0113;75.97;11.01.2017
5466;Оплата водоснабжения, канализации;Оплата водоотведения. Здание Воронежская, 154. ст.132.0113;61.65;09.02.2017
5467;Оплата водоснабжения, канализации;Оплата водоотведения. Здание Воронежская, 154. ст.132.0113;55.99;14.03.2017
5468;Оплата водоснабжения, канализации;Оплата водоотведения. Здание Воронежская, 154. ст.132.0113;61.47;07.04.2017
5469;Оплата водоснабжения, канализации;Оплата водоотведения. Здание Воронежская, 154. ст.132.0113;56.28;11.05.2017
5470;Оплата водоснабжения, канализации;Оплата водоотведения. Здание Воронежская, 154. ст.132.0113;64.73;07.06.2017
5472;Оплата водоснабжения, канализации;Оплата водоотведения. Здание М-Амурского , 21. ст.132.0113;317.8;11.01.2017
5473;Оплата водоснабжения, канализации;Оплата водоотведения. Здание М-Амурского , 21. ст.132.0113;53.62;09.02.2017
5474;Оплата водоснабжения, канализации;Оплата водоотведения. Здание М-Амурского , 21. ст.132.0113;53.62;14.03.2017
5475;Оплата водоснабжения, канализации;Оплата водоотведения. Здание М-Амурского , 21. ст.132.0113;34.43;07.04.2017
5476;Оплата водоснабжения, канализации;Оплата водоотведения. Здание М-Амурского , 21. ст.132.0113;51.88;11.05.2017
5477;Оплата водоснабжения, канализации;Оплата водоотведения. Здание М-Амурского , 21. ст.132.0113;26.91;07.06.2017
5479;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание Воронежская, 154. ст.132.0113;77.71;11.01.2017
5480;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание Воронежская, 154. ст.132.0113;59.52;09.02.2017
5481;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание Воронежская, 154. ст.132.0113;68.28;14.03.2017
5482;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание Воронежская, 154. ст.132.0113;59.31;07.04.2017
5483;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание Воронежская, 154. ст.132.0113;68.63;11.05.2017
5484;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание Воронежская, 154. ст.132.0113;63.28;07.06.2017
5486;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание М-Амурского , 21. ст.132.0113;3.65;11.01.2017
5487;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание М-Амурского , 21. ст.132.0113;41.57;09.02.2017
5488;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание М-Амурского , 21. ст.132.0113;38.13;14.03.2017
5489;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание М-Амурского , 21. ст.132.0113;28.74;07.04.2017
5490;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание М-Амурского , 21. ст.132.0113;34.61;11.05.2017
5491;Оплата водоснабжения, канализации;Оплата водоснабжения. Здание М-Амурского , 21. ст.132.0113;32.82;07.06.2017
5493;Оплата водоснабжения, канализации;Оплата горячего водоснабжения. Здание Воронежская,154 ст.132.0113;14.53;07.06.2017
5495;Оплата водоснабжения, канализации;Оплата горячего водоснабжения. Здание М-Амурского , 21. ст.132.0113;23.63;11.01.2017
5496;Оплата водоснабжения, канализации;Оплата горячего водоснабжения. Здание М-Амурского , 21. ст.132.0113;25.37;08.02.2017
5497;Оплата водоснабжения, канализации;Оплата горячего водоснабжения. Здание М-Амурского , 21. ст.132.0113;13.15;13.03.2017
5498;Оплата водоснабжения, канализации;Оплата горячего водоснабжения. Здание М-Амурского , 21. ст.132.0113;6.75;10.04.2017
5499;Оплата водоснабжения, канализации;Оплата горячего водоснабжения. Здание М-Амурского , 21. ст.132.0113;9.21;07.06.2017
