;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
3367;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);4571.29;21.04.2021
3368;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);4281.16;20.05.2021
3369;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);3226.99;22.06.2021
3370;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);592.09;21.07.2021
3371;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);4485.34;23.08.2021
3372;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);14421.63;23.09.2021
3373;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);6659.61;20.10.2021
3374;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);8599.4;19.11.2021
3375;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 71 (буфет);4513.85;22.12.2021
3377;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 73 (столовая);3078.01;19.01.2021
3378;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 73 (столовая);10748.64;20.02.2021
3379;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 73 (столовая);21688.28;22.03.2021
3380;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 73 (столовая);25038.36;21.04.2021
3381;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 73 (столовая);24282.32;20.05.2021
3382;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 73 (столовая);18124.94;22.06.2021
3383;Оплата потребления электроэнергии;134.1000.01 Столовая ДГУ. Оплата за электроэнергию по тарифам  ул.Светланская, 73 (столовая);3327.74;21.07.2021
3387;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;16597.28;15.01.2021
3388;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;17935.23;12.02.2021
3389;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;15020.92;09.03.2021
3390;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;12860.44;13.04.2021
3391;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;8779.34;14.05.2021
3392;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;1847.78;15.06.2021
3393;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;751.4;08.07.2021
3394;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;1249.12;10.08.2021
3395;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 73;234.33;10.09.2021
3397;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);1993.7;15.01.2021
3398;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);2915.28;12.02.2021
3399;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);3069.44;09.03.2021
3400;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);1732.46;13.04.2021
3401;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);863.56;14.05.2021
3402;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);177.96;15.06.2021
3403;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);44.18;08.07.2021
3404;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);13.37;10.08.2021
3405;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);4.04;11.11.2021
3406;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);967.11;08.12.2021
3408;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);ЗО 134.1000.02 Столовая ДГУ. Оплата за тепловую энергию по тарифам здание ул.Светланская, 71 (буфет);2103.98;13.01.2022
3412;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);17.84;12.02.2021
3413;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);17.84;09.03.2021
3414;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);17.84;13.04.2021
3415;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);17.84;17.05.2021
3416;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);17.84;01.06.2021
3417;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);17.84;06.07.2021
3418;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);38.26;10.08.2021
3419;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);154.85;07.09.2021
3420;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);251.63;08.10.2021
3421;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);232.27;12.11.2021
3422;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);58.07;08.12.2021
3424;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;35.68;14.01.2021
3425;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;678.07;12.02.2021
3426;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;1017.11;09.03.2021
3427;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;713.76;13.04.2021
3428;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;2694.44;17.05.2021
3429;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;1052.8;01.06.2021
3430;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;713.76;06.07.2021
3431;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;58.07;08.10.2021
3432;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;58.06;12.11.2021
3433;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 73;19.36;08.12.2021
3435;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);32.99;12.02.2021
3436;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);32.99;09.03.2021
3437;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);32.99;13.04.2021
3438;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);32.99;17.05.2021
3439;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);32.99;01.06.2021
3440;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);32.99;06.07.2021
3441;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);67.45;10.08.2021
3442;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);270.81;07.09.2021
3443;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);440.08;08.10.2021
3444;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);406.22;12.11.2021
3445;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 71 (буфет);101.55;08.12.2021
3447;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;65.98;14.01.2021
3448;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;1253.54;12.02.2021
3449;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;1880.31;09.03.2021
3450;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;1319.52;13.04.2021
3451;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;4981.19;17.05.2021
3452;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;1946.29;01.06.2021
3453;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;1319.52;06.07.2021
3454;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;101.55;08.10.2021
3455;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;101.55;12.11.2021
3456;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Оплата за холодное водоснабжение  ул.Светланская, 73;33.85;08.12.2021
3458;Оплата услуг водоснабжения, водоотведения;ЗО 134.1000.03 Столовая ДГУ. Оплата за услуги водоотведения  ул.Светланская, 71 (буфет);532.08;13.01.2022
3460;Оплата услуг водоснабжения, водоотведения;ЗО 134.1000.03 Столовая ДГУ. Плата за негативное воздействие на централ.систему водоотведения БУФЕТ;96.84;13.01.2022
3462;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Плата за негативное воздействие на централ.систему водоотведения;29.05;08.10.2021
3463;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Плата за негативное воздействие на централ.систему водоотведения;29.05;11.11.2021
3464;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Плата за негативное воздействие на централ.систему водоотведения;9.69;08.12.2021
3466;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Плата за негативное воздействие на централ.систему водоотведения БУФЕТ;125.89;08.10.2021
3467;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Плата за негативное воздействие на централ.систему водоотведения БУФЕТ;116.21;11.11.2021
3468;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая ДГУ. Плата за негативное воздействие на централ.систему водоотведения БУФЕТ;29.05;08.12.2021
3477;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;38911.68;15.01.2021
3478;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;40435.2;15.02.2021
3479;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;42508.8;16.03.2021
3480;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;50284.8;14.04.2021
3481;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;51840;20.05.2021
3482;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;37324.8;08.06.2021
3483;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;49248;08.07.2021
3484;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;40248;13.08.2021
3485;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;23075.52;13.09.2021
3486;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;50980.8;14.10.2021
3487;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;49370.88;17.11.2021
3488;Оплата потребления электроэнергии;134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;41857.92;09.12.2021
3490;Оплата потребления электроэнергии;ЗО 134.1000.01 Столовая Камчатка. Оплата за электроэнергию по тарифам;50444.16;13.01.2022
3494;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;73543.28;08.02.2021
3495;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;76637.76;01.03.2021
3496;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;66496.1;30.04.2021
3497;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;48580.4;02.06.2021
3498;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;71177.4;07.06.2021
3499;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;36854.34;02.07.2021
3500;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;16274.73;29.07.2021
3501;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;3849.21;31.08.2021
3502;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;36257.3;05.10.2021
3503;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;49460.43;28.10.2021
3504;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;2603.76;10.11.2021
3505;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;66772.6;02.12.2021
3506;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.02 Столовая Камчатка. Оплата за дизельное топливо;102186;28.12.2021
3510;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;1518.48;15.01.2021
3511;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;2954.88;15.02.2021
3512;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;2954.88;16.03.2021
3513;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;1641.6;14.04.2021
3514;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;2462.4;19.05.2021
3515;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;2462.4;08.06.2021
3516;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;552.66;22.06.2021
3517;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;3283.2;14.07.2021
3518;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;736.89;14.07.2021
3519;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;1300.86;13.08.2021
3520;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;298.16;13.08.2021
3521;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;626.34;13.09.2021
3522;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;4480.74;14.10.2021
3523;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;3372.6;17.11.2021
3524;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;3468.96;09.12.2021
3526;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;2362.52;15.01.2021
3527;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;4597.34;15.02.2021
3528;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;4597.34;16.03.2021
3529;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;2554.08;14.04.2021
3530;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;3831.12;19.05.2021
3531;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;3831.12;08.06.2021
3532;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;5108.16;14.07.2021
3533;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;1977.69;13.08.2021
3534;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;952.23;13.09.2021
3535;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;6812.07;14.10.2021
3536;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;5127.36;17.11.2021
3537;Оплата услуг водоснабжения, водоотведения;134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;5273.86;09.12.2021
3539;Оплата услуг водоснабжения, водоотведения;ЗО 134.1000.03 Столовая Камчатка. Оплата за услуги холодного водоснабжения;6006.34;13.01.2022
3541;Оплата услуг водоснабжения, водоотведения;ЗО 134.1000.03 Столовая Камчатка. Оплата за услуги водоотведения;3950.76;13.01.2022
3550;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;29805.37;19.01.2021
3551;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;39162.47;18.02.2021
3552;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;42197.67;22.03.2021
3553;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;40011.3;19.04.2021
3554;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;36575.99;18.05.2021
3555;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;37692.55;17.06.2021
3556;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;43867.69;20.07.2021
3557;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;39007.31;18.08.2021
3558;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;41794.21;18.10.2021
3559;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;44624.92;17.11.2021
3560;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,21;55055.51;17.12.2021
3562;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,42;10601.34;19.01.2021
3563;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,42;11907.83;18.02.2021
3564;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,42;12703.04;22.03.2021
3565;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,42;12052.11;19.04.2021
3566;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,42;11327.88;18.05.2021
3567;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,42;10783.23;17.06.2021
3568;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.М.Амурского,42;1893.8;20.07.2021
3570;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;36932.44;19.01.2021
3571;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;36419.97;18.02.2021
3572;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;20.71;03.03.2021
3573;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;37231.71;22.03.2021
3574;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;38912.48;19.04.2021
3575;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;32703.4;18.05.2021
3576;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;28046.42;17.06.2021
3577;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;30571.02;20.07.2021
3578;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;29321.72;18.08.2021
3579;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;25996.93;18.10.2021
3580;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;28807.85;17.11.2021
3581;Оплата потребления электроэнергии;134.1000.010000 Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул.Воронежская,154;33022.86;17.12.2021
3583;Оплата потребления электроэнергии;ЗО 134.1000.01 Столовая Хабаровск. Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул. М-Амурского, 21;32205.81;17.01.2022
3585;Оплата потребления электроэнергии;ЗО 134.1000.01 Столовая Хабаровск. Оплата потребления электроэнергии по тарифам здание г. Хабаровск, ул. Воронежская, 154;33022.86;17.01.2022
3589;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.020000 Оплата за тепловую энергию по тарифам здание г. Хабаровск, ул.М.Амурского,21;58007.26;13.01.2021
3590;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.020000 Оплата за тепловую энергию по тарифам здание г. Хабаровск, ул.М.Амурского,21;61729.55;10.02.2021
3591;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.020000 Оплата за тепловую энергию по тарифам здание г. Хабаровск, ул.М.Амурского,21;48351.62;11.03.2021
3592;Оплата всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);134.1000.020000 Оплата за тепловую энергию по тарифам здание г. Хабаровск, ул.М.Амурского,21;35060.13;08.04.2021
